,专业本科,专业研究生,专业类别,基层工作最低年限,学位要求,学历要求,序号,招录人数,招录机关,招考对象,政治面貌,用人单位(部门),职位代码,职位名称,职位简介,其他条件,备注,gsr_f,gsr_f_no,gsr_m,gsr_m_no,job_no
1620,"环境科学与工程类,法学类","环境科学,环境工程,法学类",综合管理,不限,学士,本科及以上,91,1,静安区,不限,不限,环境监察支队,1811621,执法队员（行政执法一级执法员）,负责环境管理、环保执法、信访处理以及环境事故应急处置等。,熟悉和了解环境保护的法律法规和环境监察业务知识。,参照公务员法管理事业单位工作人员。能担负夜间执法的人员优先。,False,0,False,0,1
1621,"管理学,法学,工学","管理学,法学,工学",城市建设管理,不限,学士,本科及以上,92,1,静安区,不限,不限,规土执法大队,1811622,执法队员（行政执法一级执法员）,开展土地利用情况的监督检查、查处规划和土地违法行为；实施规划土地项目的综合验收等工作。,具有较强的组织协调和语言文字表达能力。,参照公务员法管理事业单位工作人员。具有建筑类、土地资源管理专业背景及工作经历者优先。,False,0,False,0,1
1622,植物保护,植物保护类,综合管理,不限,学士,本科及以上,93,1,宝山区,不限,不限,农委执法大队,1811623,一级行政执法员,负责宣传贯彻《植物检疫条例》，对种子、苗木等进行产地检疫，开展农业生产行政执法工作。,,参照公务员法管理事业单位工作人员。,False,0,False,0,1
1623,"工学,理学,管理学","工学,理学,管理学",综合管理,不限,学士,本科及以上,94,4,宝山区,不限,不限,环境监察支队,1811624,执法队员（行政执法一级执法员）,负责环境管理、环保执法、信访处理以及环境事故应急处置等。,具有C1及以上驾驶证者优先。,参照公务员法管理事业单位工作人员。基层一线执法工作。,False,0,False,0,4
1624,"法学类,管理学,不限","法学类,管理学,不限",综合管理,不限,学士,本科及以上,95,2,宝山区,不限,不限,劳动保障监察大队,1811625,执法队员（行政执法一级执法员）,负责劳动保障法律、法规的宣传和执行情况的监督检查。,全日制本科及以上学历；具有扎实的专业理论知识及较强的沟通协调能力，性格沉稳，责任心强。,参照公务员法管理事业单位工作人员。基层一线执法工作，较适合男性。,False,0,True,2,2
1625,"经济学,法学,管理学","经济学,法学,管理学",综合管理,不限,学士,本科及以上,96,1,嘉定区,不限,不限,市场监管局执法大队,1811626,执法队员（行政执法一级执法员）,基层市场监管执法工作,,参照公务员法管理事业单位工作人员。,False,0,False,0,1
1626,不限,不限,政法,不限,不限,本科及以上,97,3,嘉定区,不限,不限,农委执法大队,1811627,一级行政执法员,从事动物产地检疫和畜禽屠宰检疫工作。,具有上海市动物检疫员上岗证，且在动物检疫岗位上从事相关工作。有较强的文字表达和综合分析能力。,参照公务员法管理事业单位工作人员。,False,0,False,0,3
1627,不限,不限,政法,不限,不限,本科及以上,98,1,嘉定区,不限,不限,农委执法大队,1811628,一级行政执法员,负责农产品质量安全监管工作。,有较强的文字表达和综合分析能力。,参照公务员法管理事业单位工作人员。具有上海市动物检疫员上岗证优先。,False,0,False,0,1
1628,不限,不限,政法,不限,学士,本科及以上,99,2,金山区,不限,不限,市场监管局执法大队,1811629,执法队员（行政执法一级执法员）,从事市场监督管理和行政执法工作。,掌握常用法律、法规，具有较强的语言文字、计算机操作、组织计划与综合协调能力，有相关工作经历者优先。,参照公务员法管理事业单位工作人员。,False,0,False,0,2
1629,不限,,综合管理,不限,学士,本科,100,1,金山区,不限,不限,劳动保障监察大队,1811630,执法队员（行政执法一级执法员）,从事劳动保障执法工作。,法学、人力资源管理、劳动与社会保障专业优先。,参照公务员法管理事业单位工作人员。需经常加班、熟悉本地语言者优先。,False,0,False,0,1
1630,法学类,法学类,综合管理,不限,学士,本科及以上,101,1,金山区,不限,不限,环境监察支队,1811631,执法队员（行政执法一级执法员）,负责环境管理、环保执法、信访处理以及环境事故应急处置等。,熟悉行政法及环境法等法律法规专业知识，有法律职业资格的优先。有从事环保工作经历的人员优先。,参照公务员法管理事业单位工作人员。熟悉本地语言优先。,False,0,False,0,1
1631,化工与制药类,化学工程与技术类,城市建设管理,不限,学士,本科及以上,102,1,金山区,不限,不限,环境监察支队,1811632,执法队员（行政执法一级执法员）,负责环境管理、环保执法、信访处理以及环境事故应急处置等。,熟悉环境工程建设项目管理和执法，有从事环保工作经历的人员优先。有驾驶执照的优先。熟悉本地语言优先。,参照公务员法管理事业单位工作人员。该岗位有节假日及夜间值班、加班要求。,False,0,False,0,1
1632,"农学,法学,经济学","农学,法学,经济学",政法,不限,学士,本科及以上,103,2,金山区,不限,不限,农委执法大队,1811633,一级行政执法员,从事区域农业执法、行政处罚案件调查等工作。,具有较强的语言表达和协调沟通能力，,参照公务员法管理事业单位工作人员。身体素质好，能适应户外执法、夜间执法工作。,False,0,False,0,2
1633,"植物生产类,动物医学类,水产类",,政法,不限,学士,本科,104,3,松江区,不限,不限,农委执法大队,1811634,动物检疫一级行政执法员,从事动物产地检疫和畜禽屠宰检疫工作,已取得《上海市动物检疫员上岗证》的，专业放宽至不限。,1、基层执法职位，最低服务年限为5年；2、工作地点在郊区，需上夜班，适合男性。,False,0,True,3,3
1634,"机械类,电气类,管理科学与工程类",,综合管理,不限,不限,本科,105,1,松江区,不限,不限,市场监管局执法大队,1811635,执法队员（行政执法一级执法员）,计量管理、特种设备安全监察,熟悉相关法律法规，有较强的组织协调、文字表达能力和较好的计算机操作能力。有相关工作经验者优先。,执法一线岗位，工作强度较大，要求身体条件好，能适应经常性加班、值夜班、突击性执法检查和出差办案等工作。本职位为参公管理事业单位工作人员职位。,False,0,False,0,1
1635,"法学类,公共管理类",,政法,不限,不限,本科,106,1,松江区,不限,不限,市场监管局执法大队,1811636,执法队员（行政执法一级执法员）,实施对市场各类主体的服务、监管。查处市场交易中的垄断、不正当竞争、商业欺诈等经济违法案件。,掌握常用法律、法规，具有较强的文字表达能力和计算机操作能力。,执法一线岗位，工作强度较大，要求身体条件好，能适应经常性加班、值夜班、突击性执法检查和出差办案等工作。本职位为参公管理事业单位工作人员职位。,False,0,False,0,1
1636,"环境科学,环境工程,化学类","环境科学,环境工程,化学类",城市建设管理,不限,学士,本科及以上,107,2,青浦区,不限,不限,环境监察支队,1811637,执法队员（行政执法一级执法员）,负责环境管理、环保执法、信访处理以及环境事故应急处置等。,全日制本科及以上,参照公务员法管理事业单位工作人员。,False,0,False,0,2
1637,法学,法学类,政法,不限,学士,本科及以上,108,2,奉贤区,不限,不限,劳动保障监察大队,1811638,执法队员（行政执法一级执法员）,从事调查处理劳动保障监察案件。,,参照公务员法管理事业单位工作人员。能吃苦耐劳，适应特殊时间段的24小时值班。,False,0,False,0,2
1638,不限,不限,政法,不限,不限,本科及以上,109,1,崇明区,不限,不限,文化执法大队,1811639,执法队员（行政执法一级执法员）,从事辖区内文化市场综合执法工作。,一线执法，要求具有较强的体魄，能胜任节假日及夜间执法工作要求。具有较强的口头、文字表达能力。,参照公务员法管理事业单位工作人员。法学类专业优先。,False,0,False,0,1
1639,法学类,法学类,政法,不限,学士,本科及以上,110,1,崇明区,不限,不限,劳动保障监察大队,1811640,执法队员（行政执法一级执法员）,从事劳动保障法律法规宣传，执法情况检查、违法行为查处等工作,大学英语四级合格或成绩425分及以上,参照公务员法管理事业单位工作人员。,False,0,False,0,1
1640,"环境科学与工程类,自然保护与环境生态类","环境科学与工程类,化学工程与技术类",城市建设管理,不限,学士,本科及以上,111,8,崇明区,不限,不限,环境监察支队,1811641,执法队员（行政执法一级执法员）,负责环境管理、环保执法、信访处理以及环境事故应急处置等。,,参照公务员法管理事业单位工作人员。承担较多的现场检查和环境应急处置任务，工作环境相对艰苦，节假日、夜间值班，应具备较好的身体素质和吃苦耐劳精神。,False,0,False,0,8
