,专业本科,专业研究生,专业考试,基层工作最低年限,学位要求,学历要求,序号,招录人数,招录机关,招考对象,政治面貌,用人单位(部门),职位代码,职位名称,职位简介,其他条件,备注,gsr_f,gsr_f_no,gsr_m,gsr_m_no,job_no
1623,不限,不限,农村建设管理,二年,不限,本科及以上,46,1,崇明县,大学生村官,不限,庙镇,1420046,党群办科员,负责全镇党的建设、组织实施党员干部的思想政治工作和党员教育管理工作。,,,False,0,False,0,1
1624,不限,不限,农村建设管理,二年,不限,本科及以上,47,1,崇明县,三支一扶大学生,不限,庙镇,1420047,社会稳定办科员,负责社会治安综合治理、群众接访、信访、综治维稳等工作；负责来沪人员管理服务工作；协调司法工作。,,,False,0,False,0,1
1625,不限,不限,农村建设管理,二年,不限,本科及以上,48,1,崇明县,大学生村官,不限,城桥镇,1420048,社会事务办科员,负责民政、社会保障、社区组织建设等工作。,,,False,0,False,0,1
1626,不限,不限,农村建设管理,二年,不限,本科及以上,49,1,崇明县,三支一扶大学生,不限,城桥镇,1420049,社会稳定办科员,负责纠纷调解、矛盾化解、信访接待等工作。,,,False,0,False,0,1
1627,不限,不限,农村建设管理,二年,不限,本科及以上,50,1,崇明县,大学生村官,中共党员,建设镇,1420050,党群办科员,主要负责基层党建信息收集汇总及宣传思想、纪检监察相关文字材料工作。,政治思想素质过硬；有较强的语言表达和写作能力。,,False,0,False,0,1
1628,不限,不限,农村建设管理,二年,不限,本科及以上,51,1,崇明县,三支一扶大学生,不限,建设镇,1420051,社会事务办科员,主要负责社会救助、民政优抚政策落实及劳动保障相关工作。,,,False,0,False,0,1
1629,不限,不限,农村建设管理,二年,不限,本科及以上,52,1,崇明县,大学生村官,中共党员,竖新镇,1420052,社会稳定办科员,负责社会治安综合治理、信访维稳等工作。,,,False,0,False,0,1
1630,不限,不限,农村建设管理,二年,不限,本科及以上,53,1,崇明县,三支一扶大学生,不限,竖新镇,1420053,社会事业办科员,负责编制并实施教育、卫生、文化、体育等社会事业发展规划。,,,False,0,False,0,1
1631,不限,不限,农村建设管理,二年,不限,本科及以上,54,1,崇明县,大学生村官,不限,堡镇,1420054,办公室科员,协调推进本镇信息化工作，负责文秘、档案、安全保卫、保密工作和后勤保障工作。,,,False,0,False,0,1
1632,不限,不限,农村建设管理,二年,不限,本科及以上,55,1,崇明县,大学生村官,不限,港沿镇,1420055,经济发展办科员,从事经济发展、运行情况的分析，对各类经济组织的协调和服务等工作。,,,False,0,False,0,1
1633,不限,不限,农村建设管理,二年,不限,本科及以上,56,1,崇明县,三支一扶大学生,不限,港沿镇,1420056,党群办科员,做好基层党组织建设工作，做好党员的教育、管理和干部的培训、教育、考核工作。协助做好干部的选拨、培养、使用和监督工作。,,,False,0,False,0,1
1634,不限,不限,农村建设管理,二年,不限,本科及以上,57,1,崇明县,大学生村官,不限,向化镇,1420057,办公室科员,负责信息化工作督查管理、会务安排、事务协调等工作。,,,False,0,False,0,1
1635,不限,不限,农村建设管理,二年,不限,本科及以上,58,1,崇明县,三支一扶大学生,不限,向化镇,1420058,社会事务办科员,负责救助审核和各项民政优扶政策落实工作；实施老年人、残疾人、未成年人的管理工作；负责劳动力资源管理、就业项目管理，促进非农就业等工作。,,,False,0,False,0,1
1636,不限,不限,农村建设管理,二年,不限,本科及以上,59,1,崇明县,大学生村官,不限,中兴镇,1420059,办公室科员,负责信息化工作督查管理、会务安排、事务协调等工作。,,,False,0,False,0,1
1637,不限,不限,农村建设管理,二年,不限,本科及以上,60,1,崇明县,大学生村官,不限,陈家镇,1420060,规划和环保办科员,依法实施村镇规划管理、建设管理、土地管理；用地矛盾纠纷的调解工作。,,,False,0,False,0,1
1638,不限,不限,农村建设管理,二年,不限,本科及以上,61,1,崇明县,三支一扶大学生,不限,陈家镇,1420061,社会事业办科员,负责编制并实施教育、卫生、计生、文化、体育等社会事业发展规划。,,,False,0,False,0,1
1639,不限,不限,农村建设管理,二年,不限,本科及以上,62,1,崇明县,大学生村官,不限,横沙乡,1420062,经济发展办科员,负责各类经济组织的政策指导和相关协调、服务工作；负责协调经济发展和生态岛建设相关工作。,,,False,0,False,0,1
1640,不限,不限,农村建设管理,二年,不限,本科及以上,63,1,崇明县,三支一扶大学生,不限,东平镇,1420063,社会事业办科员,负责本镇公共卫生、科技、教育、青保等工作。,,,False,0,False,0,1
1641,不限,不限,农村建设管理,二年,不限,大专及以上,64,4,崇明县,优秀村干部,不限,东平镇,1420064,办公室科员,负责综合协调、信息传达和督促检查及其他文秘工作。,,,False,0,False,0,4
1642,不限,不限,农村建设管理,二年,不限,本科及以上,65,1,崇明县,三支一扶大学生,中共党员,三星镇,1420065,党群办科员,组织实施党员干部教育管理工作，负责机关事业编制、人事人才和工资福利管理。,,,False,0,False,0,1
1643,不限,不限,农村建设管理,二年,不限,本科及以上,66,1,崇明县,大学生村官,不限,三星镇,1420066,社会事业办科员,负责编制实施教育、卫生、科技、文化、体育等社会事业发展规划等工作。,,,False,0,False,0,1
1644,不限,不限,农村建设管理,二年,不限,本科及以上,67,1,崇明县,大学生村官,不限,新河镇,1420067,社会事务办科员,负责人口与计划生育、残疾人、民政等社会事务性工作落实和推进。,,,False,0,False,0,1
1645,不限,不限,农村建设管理,二年,不限,本科及以上,68,1,崇明县,三支一扶大学生,中共党员,新河镇,1420068,党群办科员,组织实施全镇党员干部的思想政治工作、党员教育管理工作及协调处理党群条线日常工作。,具有较强的政治素质和文字写作及沟通协调能力。,,False,0,False,0,1
1646,不限,不限,农村建设管理,二年,不限,本科及以上,69,2,崇明县,三支一扶大学生,不限,农业执法大队,1420069,执法科员,从事一线执法工作。,,渔政一线执法，较适合男性。,False,0,True,2,2
1647,不限,不限,农村建设管理,二年,不限,本科及以上,70,3,崇明县,三支一扶大学生,不限,城管执法局执法大队,1420070,执法科员,从事城市管理一线执法工作。,较适合男性。,,False,0,True,3,3
1648,"临床医学,护理学类","临床医学类,护理学",医学基础,不限,不限,本科及以上,1,4,市公安局,不限,不限,市局监管总队,1430001,医务,主要从事监管场所临床、医技等工作或利用医务知识为公安工作提供服务保障。,符合公安机关录用人民警察条件。,须具有执业医师资格证书或护士执业证书,False,0,False,0,4
1649,临床医学,临床医学类,医学基础,不限,不限,本科及以上,2,1,市公安局,不限,不限,浦东分局,1430002,医务,主要从事监管场所临床、医技等工作或利用医务知识为公安工作提供服务保障。,符合公安机关录用人民警察条件。,须具有执业医师资格证书,False,0,False,0,1
1650,临床医学,临床医学类,医学基础,不限,不限,本科及以上,3,1,市公安局,不限,不限,普陀分局,1430003,医务,主要从事监管场所临床、医技等工作或利用医务知识为公安工作提供服务保障。,符合公安机关录用人民警察条件。,须具有执业医师资格证书,False,0,False,0,1
1651,临床医学,临床医学类,医学基础,不限,不限,本科及以上,4,1,市公安局,不限,不限,闵行分局,1430004,医务,主要从事监管场所临床、医技等工作或利用医务知识为公安工作提供服务保障。,符合公安机关录用人民警察条件。,须具有执业医师资格证书,False,0,False,0,1
1652,临床医学,临床医学类,医学基础,不限,不限,本科及以上,5,1,市公安局,不限,不限,宝山分局,1430005,医务,主要从事监管场所临床、医技等工作或利用医务知识为公安工作提供服务保障。,符合公安机关录用人民警察条件。,须具有执业医师资格证书,False,0,False,0,1
1653,临床医学,临床医学类,医学基础,不限,不限,本科及以上,6,1,市公安局,不限,不限,松江分局,1430006,医务,主要从事监管场所临床、医技等工作或利用医务知识为公安工作提供服务保障。,符合公安机关录用人民警察条件。,须具有执业医师资格证书,False,0,False,0,1
1654,临床医学,临床医学类,医学基础,不限,不限,本科及以上,7,1,市公安局,不限,不限,奉贤分局,1430007,医务,主要从事监管场所临床、医技等工作或利用医务知识为公安工作提供服务保障。,符合公安机关录用人民警察条件。,须具有执业医师资格证书,False,0,False,0,1
1655,精神医学,精神病与精神卫生学,医学基础,二年,不限,本科及以上,8,1,市监狱管理局,具有两年以上基层工作经历的人员,不限,提篮桥监狱,1430008,临床岗位,负责病犯的疾病诊断与治疗工作。,具有执业医师资格证书和医师及以上职称，临床工作2年以上。,招录精神科男性医生。,False,0,True,1,1
1656,护理学,护理学,医学基础,二年,不限,本科及以上,9,1,市监狱管理局,具有两年以上基层工作经历的人员,不限,提篮桥监狱,1430009,护理岗位,负责病犯的基础护理工作。,具有护士执业证书。从事临床护理工作2年以上。,招录从事精神病犯护理工作的男性护士。,False,0,True,1,1
1657,"医学影像学,放射医学",影像医学与核医学,医学基础,二年,不限,本科及以上,10,1,市监狱管理局,具有两年以上基层工作经历的人员,不限,五角场监狱,1430010,B超岗位,负责病犯的超声波诊断工作。,具有执业医师资格证书和医学影像科主治医师及以上职称，B超临床工作2年以上。,招录B超诊断男性医生。,False,0,True,1,1
1658,护理学,护理学,医学基础,二年,不限,本科及以上,11,1,市监狱管理局,具有两年以上基层工作经历的人员,不限,五角场监狱,1430011,护理,负责病犯的基础护理工作。,具有护士执业证书。从事临床护理工作2年以上。,,False,0,False,0,1
1659,临床医学,临床医学类,医学基础,二年,不限,本科及以上,12,2,市监狱管理局,具有两年以上基层工作经历的人员,不限,周浦监狱,1430012,临床岗位,负责病犯的疾病诊断与治疗工作。,具有执业医师资格证书和医师及以上职称，临床工作2年以上。,招录全科、内科、外科男性医生。,False,0,True,2,2
