,专业本科,专业研究生,专业类别,基层工作最低年限,学位要求,学历要求,序号,招录人数,招录机关,招考对象,政治面貌,用人单位(部门),职位代码,职位名称,职位简介,其他条件,备注,gsr_f,gsr_f_no,gsr_m,gsr_m_no,job_no
1612,"经济学,法学类,中国语言文学类  ","经济学,法学类,中国语言文学类 ",综合管理,不限,学士,本科及以上,89,1,普陀区,不限,不限,财政局财政所,1711613,综合管理职位科员,从事行政事务、文件起草、调查研究等工作。,本科或研究生任一阶段专业符合要求即可。政治学类、新闻传播学类、工商管理类、数学与应用数学也可。从事过文秘或其他文字工作者优先。,,False,0,False,0,1
1613,法学 ,不限 ,政法,不限,学士,本科及以上,90,1,普陀区,不限,不限,劳动保障监察大队,1711614,劳动保障监察职位科员,宣传劳动保障法律法规、检查用人单位遵守劳动保障法律法规情况、依法纠正企业用工违法行为。,本科阶段必须符合专业要求，研究生阶段专业不限。法学类法学专业优先。能适应现场执法和夜间值班，具有较强的语言文字表达能力。,,False,0,False,0,1
1614,法学类 ,不限 ,政法,不限,学士,本科及以上,91,1,普陀区,不限,不限,劳动仲裁院,1711615,仲裁工作人员（科员）,参加仲裁庭审，主持庭审调查、调解，处理劳动人事争议案件等工作。,本科阶段必须符合专业要求，研究生阶段专业不限。,,False,0,False,0,1
1615,"环境科学与工程类,化学类,化工与制药类  ","环境科学与工程类,化学类,化学工程与技术类 ",城市建设管理,不限,学士,本科及以上,92,3,普陀区,不限,不限,环境监察支队,1711616,现场监察职位科员,从事对区域内企事业单位污染治理和排放情况的现场监察、对环境违法行为的行政执法以及环境信访调处等。,本科或研究生任一阶段专业符合要求即可。工作认真负责，能吃苦耐劳，具有一定的环保专业知识，了解相关法律法规，具有较强的沟通协调能力、口头表达能力、调研能力和语言文字能力。持有驾照，可以夜间及双休日值班者优先。,,False,0,False,0,3
1616,法学 ,不限 ,综合管理,不限,不限,本科及以上,93,2,普陀区,不限,不限,文化执法大队,1711617,执法职位科员,全区文化市场执法检查工作。,本科阶段必须符合专业要求，研究生阶段专业不限。具有一定的文字水平，熟悉计算机。,,False,0,False,0,2
1617,"临床医学类,公共卫生与预防医学类,法学类  ","临床医学类,公共卫生与预防医学类,法学 ",综合管理,不限,学士,本科及以上,94,2,普陀区,不限,不限,卫计委监督所,1711618,卫生计生监督职位科员,从事卫生计生综合监督执法工作。,本科或研究生任一阶段专业符合要求即可。工作性质为外出执法，工作强度大，且常需夜间错时执法。,,False,0,False,0,2
1618,法学类 ,"法学,环境与资源保护法学 ",政法,不限,学士,本科及以上,95,1,普陀区,不限,不限,环境监察支队,1711619,现场监察职位科员,从事行政处罚案卷审理，对区域内企事业单位污染治理和排放情况的现场监察、对环境违法行为的行政执法以及环境信访调处等。,本科或研究生任一阶段专业符合要求即可。工作认真负责，能吃苦耐劳，熟悉行政和环保相关法律法规，有较强的沟通协调能力、口头表达能力、调研能力和语言文字能力。持有驾照，熟悉行政法学者优先。,,False,0,False,0,1
1619,不限 ,不限 ,综合管理,不限,学士,本科及以上,96,2,虹口区,不限,不限,党校,1711620,行政管理科科员,从事单位设备保养、检修和维护工作，对基建、维修等项目进行验收管理，完成其他后勤保障工作。,熟练使用计算机办公自动化常用软件，能够完成日常事务性工作，具备一定的水电、网络维护和公共管理能力，具有较强的调研和语言文字能力，具有较强的组织计划和综合协调能力。,中共党员优先。 ,False,0,False,0,2
1620,计算机类 ,计算机科学与技术类 ,信息管理,不限,学士,本科及以上,97,1,虹口区,不限,不限,社会主义学院,1711621,办公室科员,从事办公室文书写作及网络管理等工作。,具备较强的专业知识和理论功底，熟悉网络维护和信息化管理，具有较强的调研和语言文字能力，具有较强的组织计划和综合协调能力。,,False,0,False,0,1
1621,"计算机类,新闻传播学类 ","计算机科学与技术类,新闻传播学类 ",信息管理,不限,学士,本科及以上,98,1,虹口区,不限,不限,档案馆,1711622,科技信息科科员,从事单位网站、微博、微信等新媒体的日常运营管理工作。,具有较好文字写作功底，具备图片编辑处理、网络技术维护等计算机能力，具有较强的调研与语言文字能力，具有较强的组织计划与综合协调能力。,具有相关实践经历及工作经历者优先。 ,False,0,False,0,1
1622,不限 ,不限 ,综合管理,不限,学士,本科及以上,99,2,虹口区,不限,不限,医保中心,1711623,科员,从事辖区内定点医药机构业务审核，办理参保人员医疗费用审核工作。,熟悉相关的专业理论知识，了解医疗保险制度政策和经办管理服务相关内容，具有较强的计算机应用能力，具有较强的调研和语言文字能力，具有较强的组织计划和综合协调能力。,临床医学类、预防医学类、公共卫生类、管理类专业优先。 ,False,0,False,0,2
1623,法学类 ,法学类 ,政法,不限,不限,本科及以上,100,2,虹口区,不限,不限,劳动监察大队,1711624,劳动监察队员（科员）,从事辖区内劳动保障监察执法工作。,熟悉国家相关法律法规，具有一定的应对纠纷和处理矛盾能力，具有较强的沟通协调能力和口头表达能力，具有较强的调研和语言文字能力，具有较强的组织计划和综合协调能力。,具有律师执业资格者优先，具有一定工作经历者优先。 ,False,0,False,0,2
1624,"土木类,建筑类,测绘类  ","土木工程类,建筑学类,测绘科学与技术类 ",城市建设管理,不限,学士,本科及以上,101,1,虹口区,不限,不限,规土执法大队,1711625,规土执法队员（科员）,从事规划和土地的日常巡查、项目综合验收、统计分析、查处规划和土地违法行为等相关工作。,熟悉法律法规和相关政策，专业功底扎实，具有较强的沟通协调能力和口头表达能力，具有较强的调研和语言文字能力，具有较强的组织计划和综合协调能力。,,False,0,False,0,1
1625,不限 ,不限 ,综合管理,不限,学士,本科及以上,102,2,虹口区,不限,不限,卫计委监督所,1711626,生活饮用水与健康相关产品科科员,依法开展公共场所卫生、饮水卫生、学校卫生监督执法工作。,熟悉相关法律法规，具备较强的专业理论知识，具有较强的计算机应用能力，具有较强的沟通协调能力和口头表达能力，具有较强的调研和语言文字能力，具有较强的组织计划和综合协调能力。,临床医学类、预防医学类、公共卫生类、管理类、法学类专业优先。 ,False,0,False,0,2
1626,不限 ,不限 ,综合管理,不限,学士,本科及以上,103,2,虹口区,不限,中共党员,事业单位登记管理局,1711627,科员,从事本区事业单位登记管理相关工作。,具有较高的思想政治素养，具有较强的工作责任心，具有较强的调研与语言文字能力，具有较强的组织计划与综合协调能力。,法学类专业优先。 ,False,0,False,0,2
1627,"历史学类,新闻传播学类 ",,综合管理,不限,学士,本科,104,1,杨浦区,不限,不限,文化执法大队,1711628,执法科科员,从事文物巡查监督一线执法工作。,,文物与博物馆学专业、有相关基层工作经历、熟悉相关法律法规者优先。 ,False,0,False,0,1
1628,"工商管理类,公共管理类,食品科学与工程类  ","工商管理类,公共管理类,食品科学与工程类 ",综合管理,不限,学士,本科及以上,105,2,杨浦区,不限,不限,酒类专卖管理局,1711629,科员,从事酒类商品市场检查、监督、管理和执法办证工作；受理消费者投诉、举报，组织查处侵犯消费者合法权益的案件。,具有较强的组织协调、文字表达和专业能力，能适应夜间执法。,熟悉相关法律法规和有相关工作经历者优先。 ,False,0,False,0,2
1629,"建筑类,土木类,公共管理类  ","建筑学类,土木工程类,公共管理类 ",城市建设管理,不限,学士,本科及以上,106,1,杨浦区,不限,不限,规土执法大队,1711630,科员,从事规划土地审批后管理、规划土地执法等工作。,具有较强的语言文字、沟通协调能力和计算机操作水平。,,False,0,False,0,1
1630,人力资源管理 ,企业管理 ,综合管理,不限,学士,本科及以上,107,1,杨浦区,不限,中共党员,卫计委监督所,1711631,办公室科员,从事人事管理、继续教育、人才培养、工资福利发放、人员招聘、职工考核、人员政审、人事档案管理等相关工作。,具有较强的语言文字表达能力和计算机操作能力。,具有人力资源管理经验者优先。 ,False,0,False,0,1
1631,"会计学,财务管理 ","会计学,企业管理 ",财务管理,不限,学士,本科及以上,108,1,杨浦区,不限,不限,卫计委监督所,1711632,办公室科员,从事本单位经费预算编制、执行。核算各类项目经费，按照预算执行财务操作，完成会计、出纳相关工作。,具有较强的计算机操作水平。,具有财务管理经验者优先。 ,False,0,False,0,1
1632,测控技术与仪器 ,仪器科学与技术类 ,综合管理,不限,学士,本科及以上,109,1,杨浦区,不限,不限,卫计委监督所,1711633,法制科科员,从事本单位计量认证、执法仪器管理工作。,具有较强的语言文字表达能力和计算机操作水平。,具有计量认证经验者优先。 ,False,0,False,0,1
1633,"公共卫生与预防医学类,临床医学类,法学类  ","公共卫生与预防医学类,临床医学类,法学类 ",综合管理,不限,学士,本科及以上,110,7,杨浦区,不限,不限,卫计委监督所,1711634,业务科室科员,从事对辖区医疗卫生、公共场所、生活饮用水等许可、抽检、检测和监督管理相关工作。,具有较强的语言文字表达能力和计算机操作水平。,,False,0,False,0,7
1634,财政学 ,,财务管理,不限,学士,本科,111,1,静安区,不限,不限,老干部活动室,1711635,科员,从事离退休干部服务工作和出纳工作。,具有较高的计算机应用水平。,,False,0,False,0,1
1635,法学 ,,政法,不限,学士,本科,112,1,静安区,不限,中共党员,文化执法大队,1711636,法规教育科科员,负责法制宣传、培训和建设工作，执法人员资质管理、依法行政监督和政务公开，受理及核查举报案件，处理相关行政处罚、行政复议和行政诉讼等工作。,有较强的组织协调和语言文字表达能力，较高的计算机应用水平。身体素质好，能担负高强度工作和节假日及夜间执法工作。,,False,0,False,0,1
1636,"环境科学与工程类,法学类,化学类  ","环境科学与工程类,法学,化学类 ",综合管理,不限,学士,本科及以上,113,2,静安区,不限,不限,环境监察支队,1711637,环境监察科员,负责污染情况现场监督检查、污染事故纠纷的调查处理及环境违法案件的行政处罚、环境应急事件的处理等工作。,熟悉环境保护的法律法规和环境监察业务知识，具有较高的业务水平。,能担负夜间执法者优先。 ,False,0,False,0,2
